Time (UTC),05/16/25,05/17/25,05/18/25,05/19/25,05/20/25,05/21/25,05/22/25,05/23/25
00:00,,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,1.6666666666666667,0.5555555555555556,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0
01:30,,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0
02:00,,0.0,0.0,2.7777777777777772,0.0,0.5555555555555556,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00,,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0
03:30,,2.7777777777777772,0.0,0.5555555555555556,1.111111111111111,1.6666666666666667,0.0,0.0
04:00,,0.0,0.0,0.0,0.0,0.0,5.0,15.555555555555552
04:30,,3.888888888888889,0.0,6.11111111111111,0.0,0.0,3.888888888888889,16.11111111111111
05:00,,18.888888888888886,0.0,3.3333333333333335,3.888888888888889,0.0,1.6666666666666667,1.111111111111111
05:30,,1.6666666666666667,0.0,0.0,0.0,0.0,3.3333333333333335,2.2222222222222223
06:00,,2.2222222222222223,0.0,0.0,0.0,0.0,0.5555555555555556,1.6666666666666667
06:30,,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0
07:00,,2.7777777777777772,0.0,0.0,0.0,2.7777777777777772,0.0,0.0
07:30,,10.0,0.5555555555555556,0.0,0.0,0.0,0.0,2.7777777777777772
08:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:30,,2.2222222222222223,0.5555555555555556,1.6666666666666667,0.0,1.111111111111111,0.0,2.7777777777777772
09:00,,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0
09:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:00,,0.0,0.0,1.111111111111111,0.0,0.0,0.0,0.0
10:30,,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0
11:00,,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0
11:30,,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667
12:00,,0.5555555555555556,1.6666666666666667,1.111111111111111,0.0,0.0,0.0,0.0
12:30,,0.0,0.0,0.0,1.111111111111111,0.0,0.0,0.0
13:00,,2.7777777777777772,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556
13:30,,6.666666666666667,0.0,1.111111111111111,0.0,0.0,0.5555555555555556,0.0
14:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:30,,0.0,0.5555555555555556,0.0,1.6666666666666667,0.0,0.0,0.5555555555555556
15:00,,3.888888888888889,2.2222222222222223,0.0,1.111111111111111,0.0,0.5555555555555556,0.0
15:30,,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0
16:00,,1.6666666666666667,1.111111111111111,0.0,0.0,0.0,0.5555555555555556,0.0
16:30,,1.111111111111111,0.0,0.0,0.5555555555555556,0.0,0.0,2.2222222222222223
17:00,,0.0,0.0,1.111111111111111,1.6666666666666667,0.5555555555555556,1.111111111111111,0.0
17:30,,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0
18:00,,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.5555555555555556
18:30,,1.111111111111111,0.5555555555555556,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,0.0
19:00,,0.5555555555555556,1.111111111111111,0.0,0.0,0.0,0.0,0.0
19:30,,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556
20:00,,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
20:30,,4.444444444444445,0.5555555555555556,1.111111111111111,0.0,0.0,0.0,0.0
21:00,,0.0,0.0,2.2222222222222223,1.111111111111111,0.5555555555555556,0.0,0.5555555555555556
21:30,3.888888888888889,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667
22:00,0.5555555555555556,0.0,0.0,1.111111111111111,0.0,0.0,0.0,
22:30,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,
23:00,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,
23:30,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,
